,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
1139,GO_Cellular_Component_2021,late endosome (GO:0005770),2/189,0.4316565199063786,0.5581013590708734,0,0,1.374156792841914,1.154463612728904,MICALL1;CD68
1140,GO_Cellular_Component_2021,lipid droplet (GO:0005811),1/77,0.4513084668329251,0.5776748375461441,0,0,1.6890806561859193,1.3438396833532529,RAB18
1141,GO_Cellular_Component_2021,potassium channel complex (GO:0034705),1/80,0.4640160810873489,0.5880599839522838,0,0,1.6246917639322702,1.2474969387201484,GRIK4
1142,GO_Cellular_Component_2021,actin-based cell projection (GO:0098858),1/83,0.4764312430429704,0.5971334230154259,0,0,1.5650142540386442,1.160351432611526,SLC9A3R1
1143,GO_Cellular_Component_2021,intermediate filament cytoskeleton (GO:0045111),1/84,0.4805058013327256,0.5971334230154259,0,0,1.546080425598498,1.1331470458203732,SMARCA2
1144,GO_Cellular_Component_2021,lytic vacuole (GO:0000323),2/219,0.5079277225098271,0.6241379189475171,0,0,1.1823740248787686,0.800959224381475,OCIAD1;CD68
1145,GO_Cellular_Component_2021,cell projection membrane (GO:0031253),1/92,0.5119881366366351,0.6241379189475171,0,0,1.4095904095904097,0.9436556911618096,SLC9A3R1
1146,GO_Cellular_Component_2021,vesicle (GO:0031982),2/226,0.524755178370694,0.6336666304853663,0,0,1.145016339869281,0.7383333889484172,SLC9A3R1;DNAJC6
1147,GO_Cellular_Component_2021,early endosome membrane (GO:0031901),1/97,0.5306942574187079,0.6348492051363982,0,0,1.3358360389610389,0.8463445838597365,ATP9A
1148,GO_Cellular_Component_2021,trans-Golgi network membrane (GO:0032588),1/99,0.5379756487839485,0.6359769724816324,0,0,1.3084415584415583,0.811157853500724,ATP9A
1149,GO_Cellular_Component_2021,phagocytic vesicle (GO:0045335),1/100,0.5415741406288901,0.6359769724816324,0,0,1.295159386068477,0.7942892672270463,ATP6V0A1
1150,GO_Cellular_Component_2021,integral component of plasma membrane (GO:0005887),11/1454,0.5779029520300349,0.6724688896349498,0,0,0.9741568491568492,0.5341782530847511,CHRM3;ADGRB3;TSPAN18;SLC1A1;SLC38A6;GRIK4;CACNA1C;SCN2A;SLC25A4;SCN3A;GPR19
1151,GO_Cellular_Component_2021,ficolin-1-rich granule lumen (GO:1904813),1/123,0.6170700071393816,0.710238429730689,0,0,1.0497658079625294,0.5067983760967132,PLEKHO2
1152,GO_Cellular_Component_2021,dendrite (GO:0030425),2/270,0.6214586260143529,0.710238429730689,0,0,0.9548824504926348,0.4542241574108416,CHRM3;SLC1A1
1153,GO_Cellular_Component_2021,mitochondrial envelope (GO:0005740),1/127,0.62887614813842,0.7123552828470597,0,0,1.0162337662337662,0.4713505052570561,DNM1
1154,GO_Cellular_Component_2021,adherens junction (GO:0005912),1/132,0.6431264517211345,0.7181181658725491,0,0,0.977198374144939,0.4313489601646135,CDH8
1155,GO_Cellular_Component_2021,endoplasmic reticulum membrane (GO:0005789),5/712,0.6504592025526026,0.7181181658725491,0,0,0.9023102310231024,0.3880626065853365,REEP1;PIGB;PIGT;RAB18;SPTSSB
1156,GO_Cellular_Component_2021,endoplasmic reticulum lumen (GO:0005788),2/285,0.6507945878219976,0.7181181658725491,0,0,0.903577449825631,0.3881418315888957,VWA1;UGGT2
1157,GO_Cellular_Component_2021,azurophil granule (GO:0042582),1/155,0.7019848836980487,0.7625290951108916,0,0,0.8302833530106257,0.293790291551975,CD68
1158,GO_Cellular_Component_2021,actin cytoskeleton (GO:0015629),2/316,0.7056986589799846,0.7625290951108916,0,0,0.813080221472878,0.283412902048364,SLC9A3R1;DCDC2B
1159,GO_Cellular_Component_2021,endocytic vesicle membrane (GO:0030666),1/158,0.7089137681109071,0.7625290951108916,0,0,0.8142939862685086,0.2801345445576442,ATP6V0A1
1160,GO_Cellular_Component_2021,tertiary granule (GO:0070820),1/164,0.7222949627775392,0.7704479602960419,0,0,0.7840809497251215,0.2550785379476446,ATP6V0A1
1161,GO_Cellular_Component_2021,collagen-containing extracellular matrix (GO:0062023),2/380,0.7965280756748654,0.8357015875933015,0,0,0.673202614379085,0.1531488160062287,TNR;VWA1
1162,GO_Cellular_Component_2021,cytoplasmic vesicle membrane (GO:0030659),2/380,0.7965280756748654,0.8357015875933015,0,0,0.673202614379085,0.1531488160062287,RAB18;ATP6V0A1
1163,GO_Cellular_Component_2021,polymeric cytoskeletal fiber (GO:0099513),1/256,0.8652824740559977,0.9004565583672172,0,0,0.4988540870893812,0.0721838201216769,DCDC2B
1164,GO_Cellular_Component_2021,cell-cell junction (GO:0005911),1/271,0.8803084757936134,0.9050413366893364,0,0,0.4707792207792208,0.06001629668101,CDH8
1165,GO_Cellular_Component_2021,Golgi membrane (GO:0000139),2/472,0.8838294303606802,0.9050413366893364,0,0,0.5388680294812961,0.0665454526200704,CHST12;ATP9A
1166,GO_Cellular_Component_2021,bounding membrane of organelle (GO:0098588),3/767,0.9396871493435224,0.9546028183807213,0,0,0.4929302149352438,0.0306643403195992,CHST12;RAB18;ATP6V0A1
1167,GO_Cellular_Component_2021,focal adhesion (GO:0005925),1/387,0.9521865075139888,0.9547699484419412,0,0,0.3273501110288675,0.0160383066078031,MAPRE2
1168,GO_Cellular_Component_2021,cell-substrate junction (GO:0030055),1/394,0.9547699484419412,0.9547699484419412,0,0,0.321403787052642,0.0148761290314603,MAPRE2
1169,GO_Molecular_Function_2021,beta-2 adrenergic receptor binding (GO:0031698),2/5,0.0005876843981730204,0.1263521456071993,0,0,86.45751633986929,643.1851729913229,SLC9A3R1;PDE4D
1170,GO_Molecular_Function_2021,phosphoric diester hydrolase activity (GO:0008081),3/36,0.002702278311826,0.1609431344451147,0,0,11.849282296650715,70.07262725109973,PLCB3;MPPE1;GPLD1
1171,GO_Molecular_Function_2021,sodium channel activity (GO:0005272),3/38,0.0031569053012106,0.1609431344451147,0,0,11.171052631578949,64.32474267490886,GRIK4;SCN2A;SCN3A
1172,GO_Molecular_Function_2021,"3',5'-cyclic-AMP phosphodiesterase activity (GO:0004115)",2/12,0.0037428635917468,0.1609431344451147,0,0,25.9281045751634,144.88376689825418,PDE4D;PDE4B
1173,GO_Molecular_Function_2021,cAMP binding (GO:0030552),2/12,0.0037428635917468,0.1609431344451147,0,0,25.9281045751634,144.88376689825418,PDE4D;PDE4B
1174,GO_Molecular_Function_2021,"ATPase activity, coupled to transmembrane movement of ions, rotational mechanism (GO:0044769)",2/16,0.0066683987625744,0.1792132167441891,0,0,18.516339869281047,92.77381587987476,ATP6V1A;ATP6V0A1
1175,GO_Molecular_Function_2021,chloride transmembrane transporter activity (GO:0015108),2/16,0.0066683987625744,0.1792132167441891,0,0,18.516339869281047,92.77381587987476,SLC12A5;SLC1A1
1176,GO_Molecular_Function_2021,"proton-transporting ATPase activity, rotational mechanism (GO:0046961)",2/16,0.0066683987625744,0.1792132167441891,0,0,18.516339869281047,92.77381587987476,ATP6V1A;ATP6V0A1
1177,GO_Molecular_Function_2021,adrenergic receptor binding (GO:0031690),2/17,0.0075193037455179,0.1796278116984837,0,0,17.281045751633986,84.50918235493056,SLC9A3R1;PDE4D
1178,GO_Molecular_Function_2021,"3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)",2/21,0.0113779794334332,0.1945025474912273,0,0,13.640178878568973,61.05446940588135,PDE4D;PDE4B
1179,GO_Molecular_Function_2021,voltage-gated sodium channel activity (GO:0005248),2/22,0.0124526851651479,0.1945025474912273,0,0,12.95751633986928,56.82932140040243,SCN2A;SCN3A
1180,GO_Molecular_Function_2021,cyclic nucleotide binding (GO:0030551),2/23,0.0135699451738065,0.1945025474912273,0,0,12.339869281045752,53.06017733400719,PDE4D;PDE4B
1181,GO_Molecular_Function_2021,cyclic-nucleotide phosphodiesterase activity (GO:0004112),2/23,0.0135699451738065,0.1945025474912273,0,0,12.339869281045752,53.06017733400719,PDE4D;PDE4B
1182,GO_Molecular_Function_2021,phosphatidylinositol phospholipase C activity (GO:0004435),2/23,0.0135699451738065,0.1945025474912273,0,0,12.339869281045752,53.06017733400719,CHRM3;PLCB3
1183,GO_Molecular_Function_2021,pyrophosphate hydrolysis-driven proton transmembrane transporter activity (GO:0009678),2/23,0.0135699451738065,0.1945025474912273,0,0,12.339869281045752,53.06017733400719,ATP6V1A;ATP6V0A1
1184,GO_Molecular_Function_2021,NF-kappaB binding (GO:0051059),2/25,0.015929275316928,0.2014584819493839,0,0,11.265700483091788,46.63545595507459,HDAC3;COMMD6
1185,GO_Molecular_Function_2021,phospholipase C activity (GO:0004629),2/25,0.015929275316928,0.2014584819493839,0,0,11.265700483091788,46.63545595507459,CHRM3;PLCB3
1186,GO_Molecular_Function_2021,ATPase binding (GO:0051117),3/73,0.019125238912683,0.2237110881597426,0,0,5.5756578947368425,22.061464342671105,PDE4D;ANK1;ATP6V0A1
1187,GO_Molecular_Function_2021,thyroid hormone receptor binding (GO:0046966),2/28,0.0197698170931865,0.2237110881597426,0,0,9.964303670186023,39.095930855617496,MED30;TACC1
1188,GO_Molecular_Function_2021,neutral amino acid transmembrane transporter activity (GO:0015175),2/32,0.0254249416366314,0.2555028428385995,0,0,8.633986928104575,31.704212677211423,SLC1A1;SLC38A6
1189,GO_Molecular_Function_2021,organic anion transmembrane transporter activity (GO:0008514),4/144,0.0258738275966776,0.2555028428385995,0,0,3.728476821192053,13.62580556083519,SLC23A2;SLC9A3R1;SLC1A1;SLC38A6
1190,GO_Molecular_Function_2021,serine C-palmitoyltransferase activity (GO:0004758),1/5,0.0381575599921209,0.2555028428385995,0,0,32.20941558441559,105.19696189979992,SPTSSB
1191,GO_Molecular_Function_2021,kainate selective glutamate receptor activity (GO:0015277),1/5,0.0381575599921209,0.2555028428385995,0,0,32.20941558441559,105.19696189979992,GRIK4
1192,GO_Molecular_Function_2021,C-palmitoyltransferase activity (GO:0016454),1/5,0.0381575599921209,0.2555028428385995,0,0,32.20941558441559,105.19696189979992,SPTSSB
1193,GO_Molecular_Function_2021,voltage-gated calcium channel activity involved in cardiac muscle cell action potential (GO:0086007),1/5,0.0381575599921209,0.2555028428385995,0,0,32.20941558441559,105.19696189979992,CACNA1C
1194,GO_Molecular_Function_2021,chondroitin sulfotransferase activity (GO:0034481),1/5,0.0381575599921209,0.2555028428385995,0,0,32.20941558441559,105.19696189979992,CHST12
1195,GO_Molecular_Function_2021,creatine kinase activity (GO:0004111),1/5,0.0381575599921209,0.2555028428385995,0,0,32.20941558441559,105.19696189979992,CKB
1196,GO_Molecular_Function_2021,"phosphotransferase activity, nitrogenous group as acceptor (GO:0016775)",1/5,0.0381575599921209,0.2555028428385995,0,0,32.20941558441559,105.19696189979992,CKB
1197,GO_Molecular_Function_2021,RNA binding (GO:0003723),17/1406,0.0451902503487804,0.2555028428385995,0,0,1.6368360096409678,5.069074742468176,LRRC47;BTF3;ZCCHC24;PNISR;RPL34;PRKRIP1;NUDT1;TRNT1;IFIT3;DNM1;RIMS1;IFI16;NOVA1;PRDX1;RPL39;SNRPA;RPS24
1198,GO_Molecular_Function_2021,histone serine kinase activity (GO:0035174),1/6,0.0456136829085219,0.2555028428385995,0,0,25.766233766233768,79.55447177504013,AURKB
1199,GO_Molecular_Function_2021,sulfur amino acid transmembrane transporter activity (GO:0000099),1/6,0.0456136829085219,0.2555028428385995,0,0,25.766233766233768,79.55447177504013,SLC1A1
1200,GO_Molecular_Function_2021,olfactory receptor binding (GO:0031849),1/6,0.0456136829085219,0.2555028428385995,0,0,25.766233766233768,79.55447177504013,REEP1
1201,GO_Molecular_Function_2021,gap junction hemi-channel activity (GO:0055077),1/6,0.0456136829085219,0.2555028428385995,0,0,25.766233766233768,79.55447177504013,PANX2
1202,GO_Molecular_Function_2021,purine nucleobase transmembrane transporter activity (GO:0005345),1/6,0.0456136829085219,0.2555028428385995,0,0,25.766233766233768,79.55447177504013,SLC25A4
1203,GO_Molecular_Function_2021,ADP transmembrane transporter activity (GO:0015217),1/7,0.0530123784483423,0.2555028428385995,0,0,21.47077922077922,63.06461335243215,SLC25A4
1204,GO_Molecular_Function_2021,MutSalpha complex binding (GO:0032407),1/7,0.0530123784483423,0.2555028428385995,0,0,21.47077922077922,63.06461335243215,MCM9
1205,GO_Molecular_Function_2021,organic acid:sodium symporter activity (GO:0005343),1/7,0.0530123784483423,0.2555028428385995,0,0,21.47077922077922,63.06461335243215,SLC23A2
1206,GO_Molecular_Function_2021,peroxisome proliferator activated receptor binding (GO:0042975),1/7,0.0530123784483423,0.2555028428385995,0,0,21.47077922077922,63.06461335243215,TACC1
1207,GO_Molecular_Function_2021,G protein-coupled acetylcholine receptor activity (GO:0016907),1/7,0.0530123784483423,0.2555028428385995,0,0,21.47077922077922,63.06461335243215,CHRM3
1208,GO_Molecular_Function_2021,G protein-coupled neurotransmitter receptor activity (GO:0099528),1/7,0.0530123784483423,0.2555028428385995,0,0,21.47077922077922,63.06461335243215,CHRM3
1209,GO_Molecular_Function_2021,gamma-aminobutyric acid transmembrane transporter activity (GO:0015185),1/7,0.0530123784483423,0.2555028428385995,0,0,21.47077922077922,63.06461335243215,SLC9A3R1
1210,GO_Molecular_Function_2021,GPI anchor binding (GO:0034235),1/7,0.0530123784483423,0.2555028428385995,0,0,21.47077922077922,63.06461335243215,MPPE1
1211,GO_Molecular_Function_2021,cation transmembrane transporter activity (GO:0008324),2/48,0.0533802129066347,0.2555028428385995,0,0,5.626314293833476,16.48687399421364,SLC1A1;SLC38A6
1212,GO_Molecular_Function_2021,amino acid transmembrane transporter activity (GO:0015171),2/49,0.0553759630417246,0.2555028428385995,0,0,5.50632735363649,15.9331620188262,SLC9A3R1;SLC38A6
1213,GO_Molecular_Function_2021,histone kinase activity (GO:0035173),1/8,0.0603540856180015,0.2555028428385995,0,0,18.4025974025974,51.66578236108292,AURKB
1214,GO_Molecular_Function_2021,L-glutamine transmembrane transporter activity (GO:0015186),1/8,0.0603540856180015,0.2555028428385995,0,0,18.4025974025974,51.66578236108292,SLC38A6
1215,GO_Molecular_Function_2021,sulfurtransferase activity (GO:0016783),1/8,0.0603540856180015,0.2555028428385995,0,0,18.4025974025974,51.66578236108292,MPST
1216,GO_Molecular_Function_2021,U1 snRNA binding (GO:0030619),1/8,0.0603540856180015,0.2555028428385995,0,0,18.4025974025974,51.66578236108292,SNRPA
1217,GO_Molecular_Function_2021,G protein-coupled glutamate receptor binding (GO:0035256),1/8,0.0603540856180015,0.2555028428385995,0,0,18.4025974025974,51.66578236108292,SLC9A3R1
1218,GO_Molecular_Function_2021,L-amino acid transmembrane transporter activity (GO:0015179),2/53,0.0636133769720255,0.2555028428385995,0,0,5.073433294886582,13.97696120232268,SLC1A1;SLC38A6
1219,GO_Molecular_Function_2021,nuclear receptor coactivator activity (GO:0030374),2/53,0.0636133769720255,0.2555028428385995,0,0,5.073433294886582,13.97696120232268,MED30;TACC1
1220,GO_Molecular_Function_2021,iron ion binding (GO:0005506),2/54,0.0657337999208766,0.2555028428385995,0,0,4.975615887380593,13.544333118835452,ETHE1;TET2
1221,GO_Molecular_Function_2021,L-aspartate transmembrane transporter activity (GO:0015183),1/9,0.0676392402357157,0.2555028428385995,0,0,16.101461038961038,43.37036390482204,SLC1A1
1222,GO_Molecular_Function_2021,potassium:chloride symporter activity (GO:0015379),1/9,0.0676392402357157,0.2555028428385995,0,0,16.101461038961038,43.37036390482204,SLC12A5
1223,GO_Molecular_Function_2021,glucocorticoid receptor binding (GO:0035259),1/9,0.0676392402357157,0.2555028428385995,0,0,16.101461038961038,43.37036390482204,TACC1
1224,GO_Molecular_Function_2021,growth hormone receptor binding (GO:0005131),1/9,0.0676392402357157,0.2555028428385995,0,0,16.101461038961038,43.37036390482204,TYK2
1225,GO_Molecular_Function_2021,carboxylic acid transmembrane transporter activity (GO:0046943),2/57,0.072233750483877,0.2555028428385995,0,0,4.703505644682116,12.36009735614786,SLC23A2;SLC38A6
1226,GO_Molecular_Function_2021,ATP transmembrane transporter activity (GO:0005347),1/10,0.0748682748782873,0.2555028428385995,0,0,14.311688311688313,37.09625453392642,SLC25A4
1227,GO_Molecular_Function_2021,UDP-glucosyltransferase activity (GO:0035251),1/10,0.0748682748782873,0.2555028428385995,0,0,14.311688311688313,37.09625453392642,UGGT2
1228,GO_Molecular_Function_2021,cation:chloride symporter activity (GO:0015377),1/10,0.0748682748782873,0.2555028428385995,0,0,14.311688311688313,37.09625453392642,SLC12A5
1229,GO_Molecular_Function_2021,nucleoside-triphosphate diphosphatase activity (GO:0047429),1/10,0.0748682748782873,0.2555028428385995,0,0,14.311688311688313,37.09625453392642,NUDT1
1230,GO_Molecular_Function_2021,eukaryotic initiation factor 4E binding (GO:0008190),1/10,0.0748682748782873,0.2555028428385995,0,0,14.311688311688313,37.09625453392642,HHEX
1231,GO_Molecular_Function_2021,high voltage-gated calcium channel activity (GO:0008331),1/10,0.0748682748782873,0.2555028428385995,0,0,14.311688311688313,37.09625453392642,CACNA1C
1232,GO_Molecular_Function_2021,amino acid:sodium symporter activity (GO:0005283),1/11,0.082041618927272,0.2713684318363614,0,0,12.87987012987013,32.20648378609581,SLC1A1
1233,GO_Molecular_Function_2021,retinoid X receptor binding (GO:0046965),1/11,0.082041618927272,0.2713684318363614,0,0,12.87987012987013,32.20648378609581,TACC1
1234,GO_Molecular_Function_2021,PDZ domain binding (GO:0030165),2/63,0.0858152602117776,0.2795497112959423,0,0,4.239579984999464,10.410536373337996,SLC9A3R1;GNG5
1235,GO_Molecular_Function_2021,m7G(5')pppN diphosphatase activity (GO:0050072),1/12,0.0891596984900511,0.2819019878729558,0,0,11.708382526564344,28.302979280758237,NUDT1
1236,GO_Molecular_Function_2021,carbohydrate:cation symporter activity (GO:0005402),1/12,0.0891596984900511,0.2819019878729558,0,0,11.708382526564344,28.302979280758237,SLC23A2
1237,GO_Molecular_Function_2021,aldehyde dehydrogenase (NAD+) activity (GO:0004029),1/13,0.0962229365001757,0.2998250919933012,0,0,10.732142857142858,25.12488575477612,ALDH1L1
1238,GO_Molecular_Function_2021,L-glutamate transmembrane transporter activity (GO:0005313),1/14,0.1032317526957649,0.2998748249581487,0,0,9.906093906093906,22.49454795449228,SLC1A1
1239,GO_Molecular_Function_2021,vitamin D receptor binding (GO:0042809),1/14,0.1032317526957649,0.2998748249581487,0,0,9.906093906093906,22.49454795449228,MED30
1240,GO_Molecular_Function_2021,cadherin binding (GO:0045296),5/322,0.1058013975439107,0.2998748249581487,0,0,2.0534174553102,4.612368937449641,PLCB3;RPL34;PRDX1;MICALL1;CDH8
1241,GO_Molecular_Function_2021,microtubule binding (GO:0008017),4/232,0.1064999129884624,0.2998748249581487,0,0,2.2791913558731265,5.104502284350169,REEP1;MTUS1;MAPRE2;DNM1
1242,GO_Molecular_Function_2021,GTPase regulator activity (GO:0030695),4/233,0.1077440031939728,0.2998748249581487,0,0,2.26912287804737,5.055599433175703,RIMS1;RABGAP1L;ADGRB3;RGS6
1243,GO_Molecular_Function_2021,phospholipase activity (GO:0004620),2/73,0.1099498491856705,0.2998748249581487,0,0,3.6406149314185767,8.037498201583205,PLCB3;GPLD1
1244,GO_Molecular_Function_2021,acidic amino acid transmembrane transporter activity (GO:0015172),1/15,0.1101865635892732,0.2998748249581487,0,0,9.198051948051948,20.28704233319861,SLC1A1
1245,GO_Molecular_Function_2021,aldehyde dehydrogenase [NAD(P)+] activity (GO:0004030),1/15,0.1101865635892732,0.2998748249581487,0,0,9.198051948051948,20.28704233319861,ALDH1L1
1246,GO_Molecular_Function_2021,chloride channel regulator activity (GO:0017081),1/15,0.1101865635892732,0.2998748249581487,0,0,9.198051948051948,20.28704233319861,SLC9A3R1
1247,GO_Molecular_Function_2021,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor (GO:0016646)",1/15,0.1101865635892732,0.2998748249581487,0,0,9.198051948051948,20.28704233319861,ALDH1L1
1248,GO_Molecular_Function_2021,C4-dicarboxylate transmembrane transporter activity (GO:0015556),1/16,0.1170877826276355,0.3069984544505079,0,0,8.584415584415584,18.41212363798959,SLC1A1
1249,GO_Molecular_Function_2021,"DNA binding, bending (GO:0008301)",1/16,0.1170877826276355,0.3069984544505079,0,0,8.584415584415584,18.41212363798959,HHEX
1250,GO_Molecular_Function_2021,phosphatidylinositol-5-phosphate binding (GO:0010314),1/16,0.1170877826276355,0.3069984544505079,0,0,8.584415584415584,18.41212363798959,WASHC2C
1251,GO_Molecular_Function_2021,ionotropic glutamate receptor activity (GO:0004970),1/17,0.1239358200185128,0.321038569927473,0,0,8.047483766233766,16.803077119770684,GRIK4
1252,GO_Molecular_Function_2021,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)",1/18,0.1307310829477655,0.3299161995329618,0,0,7.573720397249809,15.409588975790411,ETHE1
1253,GO_Molecular_Function_2021,retinoic acid receptor binding (GO:0042974),1/18,0.1307310829477655,0.3299161995329618,0,0,7.573720397249809,15.409588975790411,TACC1
1254,GO_Molecular_Function_2021,histone deacetylase activity (GO:0004407),1/19,0.137473975435875,0.3299161995329618,0,0,7.152597402597403,14.19304672243636,HDAC3
1255,GO_Molecular_Function_2021,anion:anion antiporter activity (GO:0015301),1/19,0.137473975435875,0.3299161995329618,0,0,7.152597402597403,14.19304672243636,SLC25A4
1256,GO_Molecular_Function_2021,phosphatidic acid binding (GO:0070300),1/19,0.137473975435875,0.3299161995329618,0,0,7.152597402597403,14.19304672243636,MICALL1
1257,GO_Molecular_Function_2021,glutamate receptor activity (GO:0008066),1/19,0.137473975435875,0.3299161995329618,0,0,7.152597402597403,14.19304672243636,GRIK4
1258,GO_Molecular_Function_2021,"DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)",4/256,0.1381044556184491,0.3299161995329618,0,0,2.0596026490066226,4.07748795445123,HHEX;IFI16;NACC2;ZNF219
1259,GO_Molecular_Function_2021,microtubule plus-end binding (GO:0051010),1/20,0.1441648985018541,0.3406093755813038,0,0,6.775803144224197,13.123358631426164,MAPRE2
1260,GO_Molecular_Function_2021,hormone receptor binding (GO:0051427),1/21,0.1508042500591137,0.3449246144969091,0,0,6.436688311688312,12.17675084276717,TYK2
1261,GO_Molecular_Function_2021,actinin binding (GO:0042805),1/21,0.1508042500591137,0.3449246144969091,0,0,6.436688311688312,12.17675084276717,CACNA1C
1262,GO_Molecular_Function_2021,neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential (GO:0099529),1/21,0.1508042500591137,0.3449246144969091,0,0,6.436688311688312,12.17675084276717,GRIK4
1263,GO_Molecular_Function_2021,small GTPase binding (GO:0031267),3/175,0.1547523187231373,0.3452997080241192,0,0,2.2574586903304774,4.212258503134052,RIMS1;RABGAP1L;MICALL1
1264,GO_Molecular_Function_2021,acetylcholine receptor activity (GO:0015464),1/22,0.1573924250528543,0.3452997080241192,0,0,6.12987012987013,11.334209985174065,CHRM3
1265,GO_Molecular_Function_2021,TBP-class protein binding (GO:0017025),1/22,0.1573924250528543,0.3452997080241192,0,0,6.12987012987013,11.334209985174065,HHEX
1266,GO_Molecular_Function_2021,mannosyltransferase activity (GO:0000030),1/22,0.1573924250528543,0.3452997080241192,0,0,6.12987012987013,11.334209985174065,PIGB
1267,GO_Molecular_Function_2021,phosphatidylinositol binding (GO:0035091),2/92,0.1597032545933523,0.3455383362756897,0,0,2.869281045751634,5.263517736973824,DENND1C;MPPE1
1268,GO_Molecular_Function_2021,histone deacetylase binding (GO:0042826),2/93,0.1624283808635174,0.3455383362756897,0,0,2.8376068376068377,5.157401809348388,HDAC3;NACC2
1269,GO_Molecular_Function_2021,carboxy-lyase activity (GO:0016831),1/23,0.163929815349397,0.3455383362756897,0,0,5.850944510035419,10.580361826426786,CSAD
1270,GO_Molecular_Function_2021,DNA replication origin binding (GO:0003688),1/23,0.163929815349397,0.3455383362756897,0,0,5.850944510035419,10.580361826426786,MCM9
1271,GO_Molecular_Function_2021,alpha-actinin binding (GO:0051393),1/24,0.1704168099322024,0.3456567371266369,0,0,5.596273291925466,9.902650470022865,CACNA1C
1272,GO_Molecular_Function_2021,"phosphatidylinositol-3,5-bisphosphate binding (GO:0080025)",1/24,0.1704168099322024,0.3456567371266369,0,0,5.596273291925466,9.902650470022865,WASHC2C
1273,GO_Molecular_Function_2021,ferrous iron binding (GO:0008198),1/24,0.1704168099322024,0.3456567371266369,0,0,5.596273291925466,9.902650470022865,TET2
1274,GO_Molecular_Function_2021,gap junction channel activity (GO:0005243),1/24,0.1704168099322024,0.3456567371266369,0,0,5.596273291925466,9.902650470022865,PANX2
1275,GO_Molecular_Function_2021,wide pore channel activity (GO:0022829),1/25,0.1768537947593154,0.3517575702104766,0,0,5.362824675324675,9.290728574129565,PANX2
1276,GO_Molecular_Function_2021,RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629),3/190,0.1831286710681448,0.3517575702104766,0,0,2.074795947086969,3.522103580854302,HDAC3;TACC1;COMMD6
1277,GO_Molecular_Function_2021,NAD+ ADP-ribosyltransferase activity (GO:0003950),1/26,0.1832411528538297,0.3517575702104766,0,0,5.148051948051948,8.735998174132183,PARP8
1278,GO_Molecular_Function_2021,"phosphatidylinositol-3,4-bisphosphate binding (GO:0043325)",1/26,0.1832411528538297,0.3517575702104766,0,0,5.148051948051948,8.735998174132183,WASHC2C
1279,GO_Molecular_Function_2021,phosphatidylinositol-4-phosphate binding (GO:0070273),1/26,0.1832411528538297,0.3517575702104766,0,0,5.148051948051948,8.735998174132183,WASHC2C
1280,GO_Molecular_Function_2021,general transcription initiation factor binding (GO:0140296),1/26,0.1832411528538297,0.3517575702104766,0,0,5.148051948051948,8.735998174132183,HHEX
1281,GO_Molecular_Function_2021,phosphatidylinositol phosphate binding (GO:1901981),2/102,0.1873005010984672,0.3557550607802173,0,0,2.581045751633987,4.32335744178112,DENND1C;WASHC2C
1282,GO_Molecular_Function_2021,sequence-specific double-stranded DNA binding (GO:1990837),8/712,0.1886329159485803,0.3557550607802173,0,0,1.479669140383426,2.4680176882588376,ZNF396;HHEX;TGIF2;MCM9;E2F1;MYBL2;SMARCA2;NEUROG1
1283,GO_Molecular_Function_2021,monocarboxylic acid transmembrane transporter activity (GO:0008028),1/28,0.1958685065175736,0.3599293068485327,0,0,4.766233766233766,7.770446817061417,SLC9A3R1
1284,GO_Molecular_Function_2021,protein serine/threonine/tyrosine kinase activity (GO:0004712),1/28,0.1958685065175736,0.3599293068485327,0,0,4.766233766233766,7.770446817061417,AURKB
1285,GO_Molecular_Function_2021,receptor antagonist activity (GO:0048019),1/28,0.1958685065175736,0.3599293068485327,0,0,4.766233766233766,7.770446817061417,DKKL1
1286,GO_Molecular_Function_2021,transcription corepressor binding (GO:0001222),1/29,0.2021092536964389,0.3611685777552538,0,0,4.595779220779221,7.348406790668775,HDAC3
1287,GO_Molecular_Function_2021,dicarboxylic acid transmembrane transporter activity (GO:0005310),1/29,0.2021092536964389,0.3611685777552538,0,0,4.595779220779221,7.348406790668775,SLC1A1
1288,GO_Molecular_Function_2021,GTPase binding (GO:0051020),3/201,0.204753940319104,0.3611685777552538,0,0,1.958433014354067,3.105969616210949,RIMS1;RABGAP1L;MICALL1
1289,GO_Molecular_Function_2021,snoRNA binding (GO:0030515),1/30,0.2083018774030301,0.3611685777552538,0,0,4.437080161218092,6.960744568453372,NUDT1
1290,GO_Molecular_Function_2021,ligand-gated channel activity (GO:0022834),1/30,0.2083018774030301,0.3611685777552538,0,0,4.437080161218092,6.960744568453372,GRIK4
1291,GO_Molecular_Function_2021,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),1/30,0.2083018774030301,0.3611685777552538,0,0,4.437080161218092,6.960744568453372,GRIK4
